  0.1000E+01  0.3401E-12  0.6484E-20  0.9956E+00  0.6484E-20  0.3678E-19  0.1102E-14  0.5530E-13  0.1102E-14  0.3678E-19  0.1571E-21  0.9855E-15  0.2919E-20  0.3542E-02  0.2919E-20  0.9855E-15  0.1571E-21  0.7049E-18  0.5397E-20  0.1064E-19  0.6631E-19  0.4390E-18  0.6631E-19  0.1064E-19  0.5397E-20  0.7049E-18  0.1193E-23  0.3434E-06  0.2740E-22  0.1259E-15  0.7734E-23  0.8592E-03  0.7734E-23  0.1259E-15  0.2740E-22  0.3434E-06  0.1193E-23  0.4823E-24  0.4668E-21  0.5822E-20  0.1118E-21  0.1283E-21  0.9227E-20  0.2735E-17  0.9227E-20  0.1283E-21  0.1118E-21  0.5822E-20  0.4668E-21  0.4823E-24  0.1000E+01
  0.1100E+01  0.3728E-12  0.5438E-20  0.9986E+00  0.5438E-20  0.3078E-19  0.9297E-15  0.3810E-13  0.9297E-15  0.3078E-19  0.1693E-21  0.5908E-15  0.4230E-20  0.8110E-03  0.4230E-20  0.5908E-15  0.1693E-21  0.4146E-18  0.1429E-19  0.1260E-19  0.4362E-18  0.3110E-16  0.4362E-18  0.1260E-19  0.1429E-19  0.4146E-18  0.1869E-23  0.2401E-07  0.6339E-23  0.2402E-16  0.1566E-23  0.6311E-03  0.1566E-23  0.2402E-16  0.6339E-23  0.2401E-07  0.1869E-23  0.4388E-24  0.1404E-21  0.7292E-21  0.1455E-21  0.4610E-22  0.1719E-20  0.3285E-17  0.1719E-20  0.4610E-22  0.1455E-21  0.7292E-21  0.1404E-21  0.4388E-24  0.1000E+01
  0.1200E+01  0.3959E-12  0.1593E-20  0.9984E+00  0.1593E-20  0.4125E-19  0.7110E-15  0.2363E-13  0.7110E-15  0.4125E-19  0.1997E-21  0.1041E-15  0.3284E-20  0.2396E-03  0.3284E-20  0.1041E-15  0.1997E-21  0.1758E-18  0.1224E-19  0.1251E-19  0.6184E-18  0.9245E-16  0.6184E-18  0.1251E-19  0.1224E-19  0.1758E-18  0.1878E-23  0.3105E-06  0.4587E-23  0.1395E-15  0.9317E-23  0.1330E-02  0.9317E-23  0.1395E-15  0.4587E-23  0.3105E-06  0.1878E-23  0.1125E-23  0.2467E-21  0.8680E-20  0.2017E-21  0.1205E-21  0.2115E-19  0.1261E-16  0.2115E-19  0.1205E-21  0.2017E-21  0.8680E-20  0.2467E-21  0.1125E-23  0.1000E+01
  0.1300E+01  0.4092E-12  0.1020E-20  0.9973E+00  0.1020E-20  0.3735E-19  0.4711E-15  0.1198E-13  0.4711E-15  0.3735E-19  0.1894E-21  0.2214E-16  0.3634E-20  0.2398E-02  0.3634E-20  0.2214E-16  0.1894E-21  0.4027E-18  0.6448E-20  0.5870E-20  0.5681E-18  0.4629E-16  0.5681E-18  0.5870E-20  0.6448E-20  0.4027E-18  0.2017E-23  0.1259E-07  0.7914E-23  0.6045E-16  0.2019E-23  0.2530E-03  0.2019E-23  0.6045E-16  0.7914E-23  0.1259E-07  0.2017E-23  0.1030E-23  0.3163E-21  0.1430E-20  0.1121E-23  0.1482E-21  0.1701E-19  0.2676E-16  0.1701E-19  0.1482E-21  0.1121E-23  0.1430E-20  0.3163E-21  0.1030E-23  0.1000E+01
  0.1400E+01  0.4133E-12  0.3756E-21  0.9935E+00  0.3756E-21  0.3467E-19  0.2571E-15  0.4117E-14  0.2571E-15  0.3467E-19  0.2041E-21  0.3718E-15  0.2703E-20  0.5103E-02  0.2703E-20  0.3718E-15  0.2041E-21  0.2808E-18  0.2587E-19  0.7076E-20  0.1937E-18  0.2619E-16  0.1937E-18  0.7076E-20  0.2587E-19  0.2808E-18  0.1390E-23  0.3450E-06  0.4623E-23  0.1290E-15  0.7117E-23  0.1355E-02  0.7117E-23  0.1290E-15  0.4623E-23  0.3450E-06  0.1390E-23  0.1188E-23  0.5322E-22  0.3445E-20  0.1025E-21  0.2321E-21  0.4965E-19  0.3424E-16  0.4965E-19  0.2321E-21  0.1025E-21  0.3445E-20  0.5322E-22  0.1188E-23  0.1000E+01
  0.1500E+01  0.4080E-12  0.1094E-20  0.9944E+00  0.1094E-20  0.4587E-19  0.9613E-16  0.1778E-14  0.9613E-16  0.4587E-19  0.2068E-21  0.9106E-15  0.2017E-20  0.5419E-02  0.2017E-20  0.9106E-15  0.2068E-21  0.7247E-19  0.2853E-19  0.5133E-20  0.8451E-20  0.3474E-16  0.8451E-20  0.5133E-20  0.2853E-19  0.7247E-19  0.2009E-23  0.2653E-07  0.4820E-23  0.1121E-15  0.3806E-22  0.1327E-03  0.3806E-22  0.1121E-15  0.4820E-23  0.2653E-07  0.2009E-23  0.9100E-24  0.1717E-21  0.3866E-20  0.7259E-22  0.2529E-21  0.1730E-19  0.3721E-16  0.1730E-19  0.2529E-21  0.7259E-22  0.3866E-20  0.1717E-21  0.9100E-24  0.1000E+01
  0.1600E+01  0.3936E-12  0.6561E-21  0.9951E+00  0.6561E-21  0.4627E-19  0.1185E-16  0.4202E-14  0.1185E-16  0.4627E-19  0.2375E-21  0.1025E-14  0.2151E-20  0.3345E-02  0.2151E-20  0.1025E-14  0.2375E-21  0.3514E-18  0.3324E-19  0.3897E-20  0.4216E-19  0.5641E-16  0.4216E-19  0.3897E-20  0.3324E-19  0.3514E-18  0.2302E-23  0.2593E-06  0.1527E-23  0.8852E-16  0.2243E-22  0.1515E-02  0.2243E-22  0.8852E-16  0.1527E-23  0.2593E-06  0.2302E-23  0.1027E-23  0.1464E-21  0.1086E-20  0.8311E-22  0.2021E-21  0.8408E-20  0.2028E-16  0.8408E-20  0.2021E-21  0.8311E-22  0.1086E-20  0.1464E-21  0.1027E-23  0.1000E+01
  0.1700E+01  0.3726E-12  0.1732E-20  0.9994E+00  0.1732E-20  0.4706E-19  0.8284E-17  0.1123E-13  0.8284E-17  0.4706E-19  0.2806E-21  0.6941E-15  0.1176E-20  0.5429E-03  0.1176E-20  0.6941E-15  0.2806E-21  0.3378E-18  0.3329E-19  0.4743E-20  0.4674E-19  0.1608E-16  0.4674E-19  0.4743E-20  0.3329E-19  0.3378E-18  0.2245E-23  0.5103E-07  0.3936E-23  0.1548E-15  0.1926E-22  0.2740E-04  0.1926E-22  0.1548E-15  0.3936E-23  0.5103E-07  0.2245E-23  0.1784E-23  0.8222E-23  0.4046E-20  0.8939E-22  0.2037E-21  0.9249E-22  0.2442E-16  0.9249E-22  0.2037E-21  0.8939E-22  0.4046E-20  0.8222E-23  0.1784E-23  0.1000E+01
  0.1800E+01  0.3413E-12  0.1378E-21  0.9979E+00  0.1378E-21  0.4565E-19  0.7895E-16  0.2462E-13  0.7895E-16  0.4565E-19  0.2420E-21  0.1883E-15  0.5633E-20  0.3766E-03  0.5633E-20  0.1883E-15  0.2420E-21  0.1538E-18  0.5049E-19  0.3986E-20  0.1154E-18  0.1676E-16  0.1154E-18  0.3986E-20  0.5049E-19  0.1538E-18  0.2040E-23  0.1744E-06  0.3441E-23  0.5144E-16  0.1249E-22  0.1741E-02  0.1249E-22  0.5144E-16  0.3441E-23  0.1744E-06  0.2040E-23  0.9162E-24  0.1077E-21  0.3855E-20  0.4890E-21  0.2207E-21  0.2394E-19  0.3824E-17  0.2394E-19  0.2207E-21  0.4890E-21  0.3855E-20  0.1077E-21  0.9162E-24  0.1000E+01
  0.1900E+01  0.3021E-12  0.2036E-20  0.9970E+00  0.2036E-20  0.4230E-19  0.2073E-15  0.3996E-13  0.2073E-15  0.4230E-19  0.2667E-21  0.1333E-16  0.8252E-20  0.2988E-02  0.8252E-20  0.1333E-16  0.2667E-21  0.4830E-18  0.2743E-19  0.4078E-20  0.2855E-18  0.1298E-16  0.2855E-18  0.4078E-20  0.2743E-19  0.4830E-18  0.3221E-23  0.9813E-07  0.2680E-22  0.1782E-15  0.3744E-22  0.2645E-04  0.3744E-22  0.1782E-15  0.2680E-22  0.9813E-07  0.3221E-23  0.1099E-23  0.2943E-21  0.4509E-20  0.1848E-21  0.2242E-21  0.1426E-19  0.6087E-18  0.1426E-19  0.2242E-21  0.1848E-21  0.4509E-20  0.2943E-21  0.1099E-23  0.1000E+01
  0.2000E+01  0.2545E-12  0.1637E-20  0.9925E+00  0.1637E-20  0.4105E-19  0.3910E-15  0.5410E-13  0.3910E-15  0.4105E-19  0.2522E-21  0.4082E-15  0.9130E-20  0.6034E-02  0.9130E-20  0.4082E-15  0.2522E-21  0.5607E-18  0.8339E-20  0.5747E-20  0.5308E-18  0.5359E-16  0.5308E-18  0.5747E-20  0.8339E-20  0.5607E-18  0.3816E-23  0.1512E-06  0.1591E-22  0.3066E-16  0.1911E-22  0.1425E-02  0.1911E-22  0.3066E-16  0.1591E-22  0.1512E-06  0.3816E-23  0.1284E-23  0.1102E-21  0.4050E-21  0.3554E-21  0.5966E-21  0.4277E-19  0.2443E-17  0.4277E-19  0.5966E-21  0.3554E-21  0.4050E-21  0.1102E-21  0.1284E-23  0.1000E+01
  0.2100E+01  0.2006E-12  0.4988E-20  0.9941E+00  0.4988E-20  0.3443E-19  0.6122E-15  0.6814E-13  0.6122E-15  0.3443E-19  0.2624E-21  0.1028E-14  0.1023E-19  0.5812E-02  0.1023E-19  0.1028E-14  0.2624E-21  0.1689E-18  0.3932E-20  0.3294E-20  0.5366E-18  0.1534E-15  0.5366E-18  0.3294E-20  0.3932E-20  0.1689E-18  0.4505E-23  0.1718E-06  0.1289E-22  0.1996E-15  0.1573E-22  0.8001E-04  0.1573E-22  0.1996E-15  0.1289E-22  0.1718E-06  0.4505E-23  0.9554E-24  0.2873E-22  0.1919E-19  0.1760E-21  0.4914E-21  0.5809E-20  0.7009E-17  0.5809E-20  0.4914E-21  0.1760E-21  0.1919E-19  0.2873E-22  0.9554E-24  0.1000E+01
  0.2200E+01  0.1521E-12  0.9681E-20  0.9954E+00  0.9681E-20  0.3276E-19  0.8481E-15  0.7650E-13  0.8481E-15  0.3276E-19  0.3171E-21  0.1248E-14  0.1562E-19  0.3095E-02  0.1562E-19  0.1248E-14  0.3171E-21  0.2222E-18  0.2478E-20  0.1340E-20  0.3292E-18  0.8391E-16  0.3292E-18  0.1340E-20  0.2478E-20  0.2222E-18  0.6189E-23  0.8337E-07  0.2998E-22  0.3209E-16  0.2488E-22  0.1493E-02  0.2488E-22  0.3209E-16  0.2998E-22  0.8337E-07  0.6189E-23  0.2148E-23  0.6624E-21  0.1035E-19  0.1875E-21  0.3173E-21  0.7609E-20  0.3639E-16  0.7609E-20  0.3173E-21  0.1875E-21  0.1035E-19  0.6624E-21  0.2148E-23  0.1000E+01
  0.2300E+01  0.1031E-12  0.1697E-20  0.9993E+00  0.1697E-20  0.3312E-19  0.1043E-14  0.7973E-13  0.1043E-14  0.3312E-19  0.2975E-21  0.8859E-15  0.1379E-19  0.3904E-03  0.1379E-19  0.8859E-15  0.2975E-21  0.3049E-18  0.4838E-19  0.2291E-20  0.5587E-18  0.8318E-16  0.5587E-18  0.2291E-20  0.4838E-19  0.3049E-18  0.5685E-23  0.1468E-06  0.3775E-22  0.2082E-15  0.5061E-22  0.2634E-03  0.5061E-22  0.2082E-15  0.3775E-22  0.1468E-06  0.5685E-23  0.2865E-23  0.1906E-21  0.1330E-19  0.5294E-21  0.2269E-21  0.1341E-19  0.2272E-16  0.1341E-19  0.2269E-21  0.5294E-21  0.1330E-19  0.1906E-21  0.2865E-23  0.1000E+01
  0.2400E+01  0.5931E-13  0.7687E-21  0.9981E+00  0.7687E-21  0.3385E-19  0.1157E-14  0.7776E-13  0.1157E-14  0.3385E-19  0.2861E-21  0.2901E-15  0.1814E-19  0.6010E-03  0.1814E-19  0.2901E-15  0.2861E-21  0.1276E-18  0.1342E-18  0.7467E-20  0.3605E-18  0.8799E-16  0.3605E-18  0.7467E-20  0.1342E-18  0.1276E-18  0.5944E-23  0.6609E-07  0.7949E-22  0.7323E-16  0.5260E-22  0.1287E-02  0.5260E-22  0.7323E-16  0.7949E-22  0.6609E-07  0.5944E-23  0.3509E-23  0.7418E-21  0.2888E-19  0.3489E-21  0.1568E-21  0.2973E-19  0.4718E-16  0.2973E-19  0.1568E-21  0.3489E-21  0.2888E-19  0.7418E-21  0.3509E-23  0.1000E+01
  0.2500E+01  0.2691E-13  0.1566E-20  0.9961E+00  0.1566E-20  0.3533E-19  0.1181E-14  0.7096E-13  0.1181E-14  0.3533E-19  0.2365E-21  0.1324E-17  0.1427E-19  0.3296E-02  0.1427E-19  0.1324E-17  0.2365E-21  0.1320E-20  0.1525E-18  0.4548E-20  0.1842E-18  0.7150E-16  0.1842E-18  0.4548E-20  0.1525E-18  0.1320E-20  0.4981E-23  0.1517E-06  0.9110E-22  0.2098E-15  0.8091E-22  0.5716E-03  0.8091E-22  0.2098E-15  0.9110E-22  0.1517E-06  0.4981E-23  0.3168E-23  0.1821E-22  0.3320E-21  0.7366E-21  0.1693E-21  0.3465E-19  0.4639E-16  0.3465E-19  0.1693E-21  0.7366E-21  0.3320E-21  0.1821E-22  0.3168E-23  0.1000E+01
  0.2600E+01  0.6159E-14  0.2065E-22  0.9932E+00  0.2065E-22  0.3062E-19  0.1118E-14  0.5942E-13  0.1118E-14  0.3062E-19  0.2293E-21  0.3511E-15  0.1590E-19  0.5901E-02  0.1590E-19  0.3511E-15  0.2293E-21  0.3095E-19  0.8162E-18  0.2678E-20  0.1214E-17  0.1585E-15  0.1214E-17  0.2678E-20  0.8162E-18  0.3095E-19  0.4417E-23  0.1062E-06  0.1231E-21  0.1305E-15  0.1087E-21  0.8665E-03  0.1087E-21  0.1305E-15  0.1231E-21  0.1062E-06  0.4417E-23  0.3412E-23  0.1633E-20  0.1892E-19  0.6416E-20  0.3103E-21  0.2183E-19  0.2485E-16  0.2183E-19  0.3103E-21  0.6416E-20  0.1892E-19  0.1633E-20  0.3412E-23  0.1000E+01
  0.2700E+01  0.8676E-15  0.1360E-20  0.9939E+00  0.1360E-20  0.2565E-19  0.9839E-15  0.4379E-13  0.9839E-15  0.2565E-19  0.2877E-21  0.1038E-14  0.1793E-19  0.5412E-02  0.1793E-19  0.1038E-14  0.2877E-21  0.6592E-19  0.1122E-17  0.5819E-20  0.1859E-17  0.1818E-15  0.1859E-17  0.5819E-20  0.1122E-17  0.6592E-19  0.4316E-23  0.1407E-06  0.9737E-22  0.1822E-15  0.1805E-21  0.6760E-03  0.1805E-21  0.1822E-15  0.9737E-22  0.1407E-06  0.4316E-23  0.3120E-23  0.5091E-21  0.1873E-20  0.9095E-21  0.4788E-21  0.8578E-20  0.2862E-16  0.8578E-20  0.4788E-21  0.9095E-21  0.1873E-20  0.5091E-21  0.3120E-23  0.1000E+01
  0.2800E+01  0.1319E-13  0.2192E-20  0.9968E+00  0.2192E-20  0.2707E-19  0.8148E-15  0.2607E-13  0.8148E-15  0.2707E-19  0.3151E-21  0.1407E-14  0.1836E-19  0.2408E-02  0.1836E-19  0.1407E-14  0.3151E-21  0.1169E-18  0.1095E-17  0.5373E-20  0.2591E-17  0.1188E-15  0.2591E-17  0.5373E-20  0.1095E-17  0.1169E-18  0.2771E-23  0.1180E-06  0.7523E-22  0.1641E-15  0.1482E-21  0.7867E-03  0.1482E-21  0.1641E-15  0.7523E-22  0.1180E-06  0.2771E-23  0.2513E-23  0.9258E-20  0.1430E-19  0.1819E-19  0.6803E-21  0.3288E-19  0.1144E-16  0.3288E-19  0.6803E-21  0.1819E-19  0.1430E-19  0.9258E-20  0.2513E-23  0.1000E+01
  0.2900E+01  0.4441E-13  0.5319E-20  0.9987E+00  0.5319E-20  0.2230E-19  0.6418E-15  0.1243E-13  0.6418E-15  0.2230E-19  0.3637E-21  0.1136E-14  0.2751E-19  0.2195E-03  0.2751E-19  0.1136E-14  0.3637E-21  0.1333E-19  0.4798E-17  0.1176E-19  0.1160E-16  0.7381E-16  0.1160E-16  0.1176E-19  0.4798E-17  0.1333E-19  0.4601E-23  0.8076E-07  0.4745E-22  0.1122E-15  0.2005E-21  0.1124E-02  0.2005E-21  0.1122E-15  0.4745E-22  0.8076E-07  0.4601E-23  0.2295E-23  0.1397E-19  0.7845E-21  0.3895E-20  0.1190E-20  0.4525E-19  0.7193E-17  0.4525E-19  0.1190E-20  0.3895E-20  0.7845E-21  0.1397E-19  0.2295E-23  0.1000E+01
  0.3000E+01  0.9700E-13  0.2365E-20  0.9987E+00  0.2365E-20  0.3412E-19  0.5097E-15  0.8209E-14  0.5097E-15  0.3412E-19  0.3605E-21  0.5074E-15  0.3310E-19  0.8607E-03  0.3310E-19  0.5074E-15  0.3605E-21  0.1142E-18  0.7008E-17  0.1206E-19  0.1423E-16  0.6349E-16  0.1423E-16  0.1206E-19  0.7008E-17  0.1142E-18  0.5415E-23  0.1351E-06  0.4516E-22  0.1718E-15  0.2022E-21  0.4155E-03  0.2022E-21  0.1718E-15  0.4516E-22  0.1351E-06  0.5415E-23  0.2317E-23  0.2152E-19  0.5077E-20  0.7225E-19  0.5741E-21  0.6466E-19  0.1023E-16  0.6466E-19  0.5741E-21  0.7225E-19  0.5077E-20  0.2152E-19  0.2317E-23  0.1000E+01
  0.3100E+01  0.1560E-12  0.1168E-21  0.9951E+00  0.1168E-21  0.3146E-19  0.4550E-15  0.1374E-13  0.4550E-15  0.3146E-19  0.3681E-21  0.5256E-16  0.4332E-19  0.3609E-02  0.4332E-19  0.5256E-16  0.3681E-21  0.2528E-18  0.4025E-17  0.1187E-19  0.4702E-17  0.2098E-15  0.4702E-17  0.1187E-19  0.4025E-17  0.2528E-18  0.5784E-23  0.9016E-07  0.1208E-21  0.5188E-16  0.1277E-21  0.1331E-02  0.1277E-21  0.5188E-16  0.1208E-21  0.9016E-07  0.5784E-23  0.1284E-23  0.1312E-20  0.9029E-20  0.5773E-19  0.5165E-21  0.6231E-20  0.1814E-16  0.6231E-20  0.5165E-21  0.5773E-19  0.9029E-20  0.1312E-20  0.1284E-23  0.1000E+01
  0.3200E+01  0.2195E-12  0.1832E-21  0.9942E+00  0.1832E-21  0.3124E-19  0.4176E-15  0.2257E-13  0.4176E-15  0.3124E-19  0.2926E-21  0.2335E-15  0.3264E-19  0.5566E-02  0.3264E-19  0.2335E-15  0.2926E-21  0.1469E-18  0.5316E-17  0.1024E-19  0.5933E-17  0.3937E-15  0.5933E-17  0.1024E-19  0.5316E-17  0.1469E-18  0.5693E-23  0.1885E-06  0.6914E-22  0.1834E-15  0.6237E-22  0.1932E-03  0.6237E-22  0.1834E-15  0.6914E-22  0.1885E-06  0.5693E-23  0.1972E-23  0.1067E-18  0.4495E-20  0.3071E-18  0.3357E-21  0.1339E-18  0.3390E-16  0.1339E-18  0.3357E-21  0.3071E-18  0.4495E-20  0.1067E-18  0.1972E-23  0.1000E+01
  0.3300E+01  0.2805E-12  0.1071E-21  0.9937E+00  0.1071E-21  0.3029E-19  0.2947E-15  0.2796E-13  0.2947E-15  0.3029E-19  0.3012E-21  0.1129E-14  0.3560E-19  0.4932E-02  0.3560E-19  0.1129E-14  0.3012E-21  0.1751E-18  0.2992E-16  0.7672E-20  0.3088E-16  0.4602E-15  0.3088E-16  0.7672E-20  0.2992E-16  0.1751E-18  0.8195E-23  0.1166E-06  0.6475E-22  0.3779E-16  0.7668E-22  0.1373E-02  0.7668E-22  0.3779E-16  0.6475E-22  0.1166E-06  0.8195E-23  0.2371E-23  0.1088E-18  0.2819E-19  0.8565E-19  0.3201E-21  0.2464E-18  0.9097E-17  0.2464E-18  0.3201E-21  0.8565E-19  0.2819E-19  0.1088E-18  0.2371E-23  0.1000E+01
